id,hhb,hbo2,ca,na
10172,5.5634184,4.0216975,11.156452,1.2576122
10173,9.160112,4.0573163,10.15734,1.9638014
10174,8.695593,3.9753673,6.7325506,4.3049765
10175,3.5356402,4.543277,10.521254,2.4819312
10176,8.914668,4.19601,9.739732,2.678896
10177,7.149516,4.087246,9.246615,2.229973
10178,9.315972,3.5723062,11.018052,1.7202585
10179,8.167767,2.5448732,8.189137,5.2942114
10180,5.3394833,4.3620706,7.298421,4.1417317
10181,7.777706,4.3618913,7.793377,2.8052056
10182,7.3485117,3.68864,8.675275,3.5591247
10183,6.6943145,4.21157,7.7632704,3.600734
10184,6.6206717,4.460349,9.4913435,4.276793
10185,8.04601,3.8720105,10.22092,3.8485324
10186,9.413958,4.793666,8.470919,2.0865011
10187,9.656372,3.6307454,7.7315245,2.7120633
10188,9.495566,3.7822978,8.220481,2.3950703
10189,7.598043,3.0676553,7.4136033,3.6080804
10190,12.051207,4.9672666,7.926159,4.300025
10191,8.801253,3.755362,7.161476,3.81951
10192,8.488505,3.756715,9.635485,1.6613535
10193,10.332703,3.058559,6.418687,4.429761
10194,9.621094,3.563882,5.242243,2.0338025
10195,7.892946,4.4836473,9.484387,2.033505
10196,9.446512,3.7846444,7.5428,4.2471914
10197,11.578597,4.098233,8.82829,3.630035
10198,4.0612164,2.639987,10.172664,1.6909008
10199,7.0442986,4.3376627,8.525703,2.8678067
10200,5.3193636,3.553743,9.373802,1.5656672
10201,7.927434,3.917046,8.92534,2.191193
10202,8.826201,4.4830666,7.555066,2.5023575
10203,9.743411,3.2781575,8.06295,3.6669755
10204,10.602346,4.104241,9.339105,3.779174
10205,10.452253,3.0560708,11.381178,2.3307562
10206,9.635315,3.9497762,7.9679823,3.562198
10207,7.9667006,4.030548,9.383159,1.7538074
10208,4.821383,3.834716,11.218636,5.021825
10209,11.366902,3.6468422,9.106223,2.6599774
10210,6.3263335,3.508458,8.551198,3.0821857
10211,8.763063,3.0110662,8.237937,3.4431877
10212,4.917929,4.3243036,9.548227,2.4641354
10213,8.501793,3.9587512,9.249886,4.61075
10214,7.2346525,4.0559883,6.551201,3.7675471
10215,3.8586655,3.2868094,9.151001,1.8806862
10216,7.029828,4.719871,8.991975,2.6292741
10217,7.163719,3.9070554,7.2535872,1.7981933
10218,7.9171247,3.5802848,8.842124,4.5796084
10219,8.735895,3.9701138,8.045159,2.9883552
10220,11.24948,4.8245683,9.258518,3.2531962
10221,6.5473,4.0825634,8.754689,4.5370235
10222,11.295089,4.3299503,9.123733,3.2176278
10223,9.685738,4.524826,9.55287,3.6155953
10224,9.53632,4.1866136,8.58531,2.217321
10225,11.099096,4.080543,8.091918,2.589045
10226,10.878683,4.249324,10.028224,2.6090133
10227,6.9602647,3.9668822,7.480573,4.5292654
10228,5.191745,3.4740367,8.164892,3.2668548
10229,6.261595,3.7967312,7.9384017,2.6350703
10230,11.060211,3.607201,8.631919,2.2715566
10231,9.607833,4.936586,9.449691,2.877747
10232,7.9152436,4.4459066,9.505967,2.6527576
10233,8.059946,4.1851625,9.678502,3.0891328
10234,5.9754453,4.70901,9.209113,3.3647873
10235,7.860076,3.571022,8.07771,2.8994174
10236,7.6132216,4.2748017,11.006094,2.497221
10237,3.058302,4.4838486,9.658238,2.3114045
10238,9.744172,4.460475,10.411268,3.364774
10239,8.016809,3.6859531,9.686848,2.4552398
10240,7.377642,4.2551045,11.4500265,2.9945364
10241,9.0400095,4.284629,9.50364,3.466294
10242,6.0393586,4.3285556,7.3432016,1.1875559
10243,10.860441,4.1089716,7.5463896,3.1348815
10244,10.335904,3.4492507,8.271437,2.271255
10245,7.278348,3.9007964,7.4469543,2.427473
10246,10.7228,3.6973457,10.386226,3.6161613
10247,11.243229,4.292438,9.539288,2.8080502
10248,10.127658,4.3115034,8.317064,5.183797
10249,5.648773,4.0089135,8.811543,2.3662179
10250,5.744361,4.0068197,9.663415,3.6183066
10251,3.6024833,4.1935034,8.791705,4.3591104
10252,9.632388,4.1760035,6.4291596,2.6890602
10253,7.781272,3.3143814,9.520193,2.7130673
10254,7.1104584,3.544218,10.60316,0.9070548
10255,5.552166,3.8846385,10.850824,1.4118881
10256,6.031433,4.435537,7.8440323,3.198071
10257,8.3307295,4.3555613,9.606886,1.7951546
10258,7.8904047,4.018474,10.124224,3.5238984
10259,9.067478,3.5465596,9.791621,4.722392
10260,5.7400155,4.403404,9.163448,1.7648569
10261,8.243961,3.8798802,7.719194,3.9148037
10262,9.544833,3.7323737,6.4993224,0.8691921
10263,11.215771,4.1457744,6.776947,4.2650905
10264,5.949291,4.382185,8.65131,2.5725303
10265,10.04618,4.4281945,7.582199,3.0805387
10266,9.284309,3.7022605,10.400061,1.6964592
10267,9.238747,3.3055203,9.014888,5.564357
10268,8.713308,4.022706,8.6593895,6.450395
10269,7.244622,4.2992554,9.263224,2.5195584
10270,5.8991957,4.2476606,9.929593,3.5346904
10271,6.8390617,3.9460297,7.475969,0.87984085
10272,8.94185,3.9613445,6.4819207,3.4876888
10273,7.2931314,3.9223862,8.062154,2.567781
10274,7.1195984,3.906953,6.0963573,3.4947982
10275,8.861046,3.6550255,9.257582,4.0935
10276,7.453238,3.9779098,11.281161,2.701079
10277,9.249159,4.2906847,6.189565,2.4660172
10278,7.9480896,3.9015381,8.100028,2.5838704
10279,8.143634,4.2365,8.11089,3.4487636
10280,3.5108414,4.103413,8.384,3.3638222
10281,8.45437,3.661213,4.726941,4.020515
10282,10.20302,4.311206,10.06754,2.399569
10283,8.68039,4.38655,11.199624,1.2279781
10284,8.107531,3.4573026,9.963583,3.8886886
10285,7.1671867,3.951138,7.689149,3.0613377
10286,6.5794578,4.1389494,10.38105,3.6204598
10287,9.157008,4.1895685,8.986568,3.3551927
10288,5.557809,4.190824,8.025911,3.2022915
10289,8.627215,4.4290376,6.810794,2.457885
10290,11.133899,4.201949,9.553377,3.7109845
10291,7.564537,3.6524048,10.364535,4.1381903
10292,9.429407,4.150264,7.4555955,2.9564283
10293,4.6813283,4.1980143,8.894875,4.141386
10294,7.63754,4.2593517,6.9688034,1.5800741
10295,7.0347266,4.332805,8.857366,1.422743
10296,6.4253883,4.2912593,8.517465,5.405219
10297,7.561606,4.5010285,10.818758,4.4340997
10298,9.810701,3.0181155,7.3633485,4.0848064
10299,10.79553,2.9669719,10.178522,3.7205462
10300,5.942377,3.4686172,8.047152,2.7673402
10301,8.27111,3.98451,7.966577,1.3203033
10302,9.585306,3.4673905,8.08592,3.4735787
10303,10.263109,4.3696837,6.347061,3.3673081
10304,7.0525656,4.3707504,11.375097,1.843489
10305,5.340077,3.535701,5.0772634,4.0189314
10306,7.764334,4.529214,6.4016023,2.66532
10307,8.748903,3.6742039,8.15167,3.408406
10308,7.0676827,4.313842,10.953884,3.6488032
10309,7.7090836,3.6991425,8.785286,2.9799902
10310,7.3428206,4.156625,8.891381,3.9587529
10311,7.399286,4.1857896,9.3826475,4.345085
10312,7.953088,4.621845,9.467268,2.2372477
10313,8.430558,4.2390823,13.439917,0.5926689
10314,9.834409,3.81092,8.838994,2.978543
10315,7.972618,4.3322434,5.9586596,3.6229942
10316,7.4103355,3.7093956,9.208513,3.8742359
10317,6.699553,3.6245918,7.3674064,0.8756482
10318,7.1090918,4.255584,11.027036,3.859539
10319,10.972694,3.9833972,10.196104,2.17756
10320,5.924657,3.8258693,10.538788,1.8644817
10321,8.220561,4.2693825,10.034427,2.6453998
10322,8.841513,4.327189,7.780205,3.4814599
10323,10.698949,2.9945176,9.273022,3.808656
10324,10.250865,4.233132,10.901171,3.4214864
10325,8.251678,3.5459816,9.398609,2.9626238
10326,7.035409,4.6412206,10.232798,2.3513956
10327,6.2299037,3.146197,9.590285,4.7250643
10328,5.2666464,4.481129,7.5238,4.6798906
10329,6.489081,4.292478,9.667723,3.435646
10330,4.2810354,3.7158046,5.88173,1.6039585
10331,6.14729,3.7532425,7.769526,3.5016174
10332,7.759336,3.7313507,10.208728,2.6511424
10333,6.490924,4.5155387,8.415148,2.5146482
10334,5.834054,4.4724894,9.448681,3.4829044
10335,3.050115,3.6964753,7.188693,0.7719684
10336,6.3194375,3.9611275,7.548224,2.0021155
10337,9.700415,4.0650826,6.625398,2.4551485
10338,10.330752,3.1270719,8.39786,3.6909416
10339,9.423592,3.9349525,7.1111197,3.62536
10340,11.927355,3.4498985,11.288236,5.33284
10341,10.639357,3.5269802,9.169882,1.2323481
10342,9.55225,4.1777887,10.7693405,2.0540562
10343,8.617498,3.6749542,8.931322,3.0811498
10344,6.8958726,4.0988197,10.060742,3.10312
10345,4.41568,4.0476694,10.313578,0.22177413
10346,13.008858,5.1822896,11.340324,3.6742065
10347,6.6188035,4.6735687,9.139425,3.399001
10348,6.9668946,4.1941767,10.488768,2.0733876
10349,6.9034615,3.0181313,8.18974,2.7856572
10350,9.144468,2.6267297,7.4825606,3.4467952
10351,9.491804,4.062628,8.985695,3.6233363
10352,8.583901,4.077143,11.226281,4.205944
10353,6.279404,3.7910812,8.584401,3.9539123
10354,10.026174,3.6169593,6.9810004,5.5835896
10355,8.718169,3.9803333,8.411852,4.0929027
10356,10.1925125,3.6969886,9.134405,2.7831314
10357,6.850525,3.320205,10.467366,1.6304966
10358,10.590902,4.146237,8.333234,3.2672856
10359,5.746527,4.02345,9.027122,1.264547
10360,8.676587,3.8081467,9.589185,5.209065
10361,7.585639,4.123548,10.486271,3.3535342
10362,6.3112154,3.8816292,7.0285788,2.9613063
10363,8.664246,4.086876,8.936114,3.8739686
10364,10.301517,3.912426,10.279752,3.9743645
10365,5.6720138,3.768293,10.040026,4.4967556
10366,8.146448,3.3801684,7.8239775,1.7301807
10367,11.219606,4.1311235,11.743681,5.837591
10368,6.425667,4.43854,9.639435,2.3599424
10369,4.785417,4.357512,9.10253,2.4725919
10370,7.5185766,4.174326,7.629383,3.6149116
10371,6.682061,4.9622173,10.69081,1.7560393
10372,8.420809,4.5867386,9.045523,3.2459474
10373,6.83459,3.432526,9.517057,5.1846886
10374,9.197149,4.40064,10.6276455,1.1861275
10375,4.319406,3.4523861,7.506102,3.4408116
10376,9.893412,4.384785,9.853837,1.7216103
10377,7.807206,4.068788,9.048864,1.4055456
10378,6.8989687,3.6648574,9.682349,6.2509084
10379,6.2983146,4.7188106,7.8725863,2.2446923
10380,8.898874,3.9838128,11.476034,3.4672241
10381,10.641753,3.38829,8.532963,3.8315945
10382,6.4981437,3.8207486,8.323843,2.8149478
10383,9.221357,4.824279,8.264029,1.7317177
10384,7.688092,3.6144156,9.086481,2.205189
10385,7.3417196,3.9145675,9.100177,3.106939
10386,8.101007,4.3341455,9.464104,2.462054
10387,7.227698,4.119296,9.548024,3.2468238
10388,8.858325,3.5530972,11.025232,2.66365
10389,5.868531,4.6479216,9.207527,1.9280468
10390,9.436945,4.0458574,11.425566,3.3291078
10391,8.887662,4.627812,10.059464,2.0476356
10392,7.947525,3.7826385,10.109702,0.8626525
10393,4.3798018,3.962371,7.907618,5.3111844
10394,2.8746634,2.870622,3.4666286,3.020021
10395,6.021981,3.5151038,9.607233,1.5301737
10396,8.67408,4.6193113,7.590042,4.2254305
10397,7.425775,4.2148833,9.089579,1.4388984
10398,4.3504453,3.5133243,10.481024,3.2907414
10399,11.690428,3.8687184,8.029793,4.0373774
10400,7.280549,3.755814,8.911265,3.310482
10401,6.6357203,4.8798575,8.856695,2.265083
10402,6.8559504,4.586737,9.839981,3.8073566
10403,10.322708,3.7288978,12.741778,2.7166865
10404,10.114011,3.7719562,8.300952,2.678393
10405,6.667009,3.468576,11.913967,2.6942623
10406,10.550627,3.6770275,8.782738,1.6183147
10407,8.453097,4.6316924,8.431496,2.505097
10408,10.5799265,4.4477944,7.474238,3.9436517
10409,8.304293,4.6694546,7.798055,2.914282
10410,6.868834,4.280173,8.278808,2.9772663
10411,4.0111885,3.9004982,9.29413,3.224905
10412,4.4104466,2.853909,9.305537,4.649555
10413,7.260803,3.8264759,9.483965,5.0618644
10414,7.5840125,4.2571692,6.035346,4.2644095
10415,9.512291,4.361315,9.413885,4.1038976
10416,6.5077004,4.046853,8.82458,3.5863266
10417,6.352916,4.8133597,10.346997,3.0964112
10418,5.111912,4.37956,9.696858,1.8058007
10419,6.768917,4.341118,9.96262,3.222145
10420,9.676489,4.3065333,8.216678,3.8563702
10421,9.962626,4.0221734,9.998758,3.636151
10422,8.703791,3.4912567,8.045404,1.8167318
10423,6.9830446,3.6454177,7.862929,2.236076
10424,6.68631,4.155883,8.436142,3.966123
10425,6.2844343,4.189318,8.123619,2.473032
10426,10.922411,4.7730746,11.02532,3.6743062
10427,5.088643,4.308588,7.998439,2.732908
10428,9.749033,4.1237335,10.866986,3.2095
10429,6.7642617,2.8485339,9.095045,3.2938697
10430,7.584806,3.4089482,9.435066,2.296552
10431,7.163991,4.093177,8.586452,3.3093936
10432,8.1190815,4.4719095,8.784174,1.3291947
10433,9.94649,4.177981,8.307157,2.3277297
10434,10.350151,3.9232552,9.160422,2.2987876
10435,9.24861,4.72698,8.894346,3.5993454
10436,7.190441,3.684389,10.070411,3.261436
10437,9.106987,4.267813,8.406301,5.0084105
10438,8.0979185,4.9788494,10.526793,3.1426318
10439,8.400919,3.6383395,8.829158,3.9897752
10440,9.408333,3.8668818,7.242121,4.5903854
10441,7.252429,4.6197906,8.757783,1.2720482
10442,6.7785583,4.5367775,7.451883,2.7368927
10443,5.3881197,3.9437585,11.640022,2.1465325
10444,9.02463,3.956789,8.194441,3.2645583
10445,9.083288,4.4513273,9.173626,1.3214018
10446,9.0691595,4.0952926,9.689808,2.6040785
10447,6.689318,4.3214703,8.581713,2.7955852
10448,3.528014,4.121621,7.955873,2.428846
10449,9.63244,3.8042228,10.583013,2.1705756
10450,5.8594093,3.2782815,7.815683,1.3305188
10451,8.334151,4.450963,8.164841,3.2527416
10452,11.78372,4.3162146,9.438919,3.4909592
10453,7.395897,4.4470644,10.98216,4.224719
10454,9.282457,4.4223695,10.093601,3.0513797
10455,10.3936,4.0006638,11.0109825,3.8631008
10456,5.7318377,3.8165498,7.6120057,6.213683
10457,10.423129,3.3275466,9.235769,3.7759316
10458,9.208886,4.5369215,10.306961,3.537827
10459,11.390818,3.5261624,10.781082,1.9240204
10460,5.504482,3.9466248,10.361362,2.0348532
10461,7.37063,3.6916325,7.9553742,3.0335567
10462,2.9028087,3.8991528,8.682432,0.7870351
10463,8.669088,4.5458627,8.4018,1.5538609
10464,11.557411,4.0760584,8.994879,2.8520582
10465,7.0443125,3.8894353,11.229746,2.6273181
10466,10.348452,3.5807137,8.235672,3.548164
10467,10.222909,4.525693,12.799919,2.4932637
10468,4.863475,3.3868194,7.685214,2.3935547
10469,7.2822256,3.8569512,9.489828,2.647636
10470,9.833203,4.396035,10.411589,2.4953787
10471,8.06459,3.8507133,6.136492,2.9008386
10472,9.783817,3.776135,9.843229,4.0195336
10473,5.874866,4.3520555,9.829372,2.9142032
10474,9.334024,4.2682652,9.813227,3.1195216
10475,5.5690565,4.0058584,10.950144,3.5077262
10476,7.994429,2.9541306,9.088733,3.5479393
10477,8.851726,3.4233277,9.107899,4.6027365
10478,6.3180976,3.78881,6.48965,3.884922
10479,6.8440566,4.7845287,10.608114,-0.003063357
10480,10.658361,4.6739416,11.376103,3.6790135
10481,9.644583,3.9357674,8.256631,2.719706
10482,9.27527,4.055629,9.366455,3.5673022
10483,8.172784,3.7357037,10.212848,3.6007774
10484,6.642633,4.399089,8.570254,1.0121623
10485,6.651269,4.4161325,8.262381,3.2981172
10486,9.363104,4.2679605,7.8063765,3.670805
10487,9.537959,4.057199,5.4961443,3.4389915
10488,8.908757,4.2804594,8.8352375,1.8299614
10489,9.186919,4.4266863,7.4952345,3.5078552
10490,7.115256,4.570319,7.6689935,1.4696457
10491,8.469642,3.2486587,10.401694,2.6428418
10492,8.999979,3.8388035,9.65713,2.7646883
10493,5.8735113,3.6119819,8.279148,3.5583568
10494,4.91073,3.856619,10.902943,2.139823
10495,7.8774233,3.7207634,8.901024,3.4817016
10496,5.3052087,4.2287364,7.945984,4.4816766
10497,6.222155,3.6134553,6.174383,5.018979
10498,10.616303,4.3732886,9.317482,0.40358725
10499,8.395298,3.384777,6.622344,6.4241076
10500,11.847515,3.735355,9.144053,3.1849968
10501,4.918164,3.8188088,6.248034,1.5349146
10502,6.816684,3.3122292,7.705907,2.8521626
10503,9.123484,4.1263595,10.045858,3.5547194
10504,9.842577,4.8556576,10.085189,2.4621863
10505,4.933025,3.7480793,2.7082288,3.6284149
10506,8.672037,3.9141707,6.71803,2.0820749
10507,8.951917,4.53267,11.150773,3.794461
10508,8.189966,3.615252,10.083778,2.24321
10509,11.525576,3.6101837,10.045886,3.7721348
10510,7.759619,3.313984,7.5843277,3.090477
10511,8.56035,4.0829706,7.541002,3.4830613
10512,7.691287,3.6645026,8.862601,2.2822375
10513,8.090639,4.204299,8.033045,4.3110437
10514,9.4595,3.914515,9.599982,2.7975392
10515,8.837464,4.526637,8.777433,3.748143
10516,8.675608,4.3559575,10.288916,4.9265857
10517,6.049468,4.253148,9.562001,2.2813456
10518,9.278267,3.947328,10.010687,3.7530537
10519,9.311033,4.2445803,10.04908,2.8544343
10520,4.1445,4.352995,8.660978,2.4283192
10521,6.7657404,4.1964035,8.944144,2.2517579
10522,6.0133944,4.327432,9.636629,2.9195547
10523,11.0384865,4.319772,10.511632,2.8670316
10524,9.893643,2.65816,8.546141,6.4892263
10525,6.5366273,3.7781353,10.378156,3.919967
10526,7.0530663,3.8747184,9.70395,2.1193938
10527,5.991227,4.388335,8.218971,2.843436
10528,8.007739,4.373327,8.276064,3.7147307
10529,7.920054,4.3455563,10.623338,1.9519322
10530,10.417818,2.8262475,8.733666,2.7030158
10531,7.21978,4.1335893,6.548289,2.4912736
10532,10.237549,4.316812,8.433014,3.6476808
10533,13.371431,4.516558,9.559825,2.9760108
10534,8.779061,3.7051835,9.839086,1.9617866
10535,8.108461,4.0791574,7.4803452,2.0553727
10536,8.882429,3.8565803,11.13,2.9515746
10537,10.744814,3.9565735,10.372832,4.1169896
10538,3.808103,4.337922,8.346648,3.0150452
10539,9.713989,4.481205,7.5057306,2.8812912
10540,7.265138,4.333371,8.719083,3.2176597
10541,6.7368803,4.421176,9.140767,3.1153965
10542,6.350732,4.614774,8.553326,2.4926445
10543,10.244062,4.1738863,9.7811985,3.3887775
10544,6.7845955,3.841154,9.440853,4.199897
10545,11.111959,4.298444,8.980891,3.6471486
10546,8.869883,3.4147124,7.1719933,2.5147552
10547,5.1661935,4.2475514,8.458588,2.8476424
10548,6.011197,4.1418304,8.062905,1.5145924
10549,7.86279,3.993569,10.713945,2.009898
10550,10.717438,3.8427894,7.251811,1.5854151
10551,8.928484,4.9035845,11.883369,2.6940172
10552,9.395823,3.4717171,8.4955845,4.5334015
10553,8.550333,4.351342,8.645917,1.8004467
10554,8.226319,4.323116,8.250246,3.701627
10555,10.072789,4.1436696,9.584577,2.1587977
10556,4.7735047,3.4549954,6.977955,4.393922
10557,4.353137,4.529385,9.869339,3.3764641
10558,8.3723545,4.3249826,8.081293,2.9974475
10559,8.231471,3.9546142,6.781266,2.3703203
10560,8.483798,4.7382064,9.887232,3.4361458
10561,8.447683,4.373294,5.0952344,2.2606323
10562,12.343622,4.666649,9.472507,2.6480286
