id,hhb,hbo2,ca,na
10064,7.665077,3.1384966,8.803847,4.2876344
10065,7.5682592,4.3394637,8.564392,2.8082883
10066,9.04822,3.0714204,7.901204,3.8556457
10067,7.2756667,3.7431626,7.6167054,2.6944938
10068,9.904026,4.2835894,9.767387,2.598515
10069,7.793531,3.8394616,11.545068,4.1687613
10070,6.7808304,3.9972548,7.97965,3.83079
10071,3.3640568,4.1862755,8.366117,3.4072113
10072,10.256851,4.4611816,6.997476,3.3188472
10073,9.474997,3.9331937,9.788548,2.9589057
10074,6.6161103,4.294427,8.68881,3.6321564
10075,9.130976,4.3608637,8.767932,1.0326958
10076,7.0121017,4.11938,10.430551,1.5391198
10077,7.1836143,4.426454,9.822057,1.6264206
10078,9.5354595,3.847594,7.878231,2.698466
10079,6.211836,3.8296933,10.773123,2.9184918
10080,6.9960694,3.9863696,8.688894,3.7826123
10081,6.755056,3.9548612,6.450264,2.680451
10082,7.133073,3.881303,10.457789,2.4246705
10083,6.741825,3.4953842,9.255762,0.22407451
10084,6.2054048,3.2706504,8.110234,4.0267205
10085,10.044939,4.284736,6.841255,4.7194905
10086,12.007811,3.7988923,7.6335783,3.3965735
10087,9.32768,4.115237,9.085989,3.4651184
10088,8.912481,4.0327024,8.586113,3.7163818
10089,7.000421,4.7134757,8.639795,2.4581764
10090,8.867697,4.0294065,9.626798,3.0020611
10091,3.5374856,3.633836,8.547732,3.3034089
10092,3.3532238,3.9685588,10.331306,-0.077045664
10093,5.1962137,3.380323,7.321566,0.8091919
10094,8.554184,3.9754882,4.8774443,2.7050238
10095,7.239473,4.2119975,8.533911,1.2273632
10096,2.2917862,4.157798,9.554559,3.2055354
10097,7.508527,4.2649603,9.174425,2.8803601
10098,10.478615,4.202562,9.255953,2.9280677
10099,8.162003,4.2503276,11.029823,3.0465236
10100,7.9758554,4.399762,8.64464,2.4395485
10101,5.690228,4.2068067,10.070352,1.533348
10102,1.8590362,2.2937052,7.6737695,1.1706045
10103,7.135344,4.0677695,9.982214,2.6036532
10104,4.930434,3.2785645,8.413986,0.21695514
10105,9.41777,4.016069,11.031322,3.806582
10106,9.435855,3.5837822,9.515834,3.2257133
10107,8.410231,3.7062736,11.135794,2.1345005
10108,8.044746,3.48791,8.509156,2.3428512
10109,8.654112,4.3363333,8.145038,2.594878
10110,8.307058,4.481891,13.194466,0.8713404
10111,9.624647,3.9590442,7.65013,3.4373512
10112,8.7282715,4.6914225,9.289456,3.7761817
10113,8.3113575,4.0864854,9.001971,3.3788521
10114,6.9411798,4.2074866,6.8764067,1.5783039
10115,8.525287,3.5985577,8.29537,2.0900552
10116,8.764885,3.3689384,8.118156,2.9727147
10117,7.917962,3.8672385,9.622636,4.4199
10118,9.177179,3.820549,6.58031,3.598098
10119,9.949446,4.267531,8.387236,2.8369312
10120,6.2502923,3.7026818,10.088309,3.0658789
10121,9.285743,3.3624587,9.805239,4.255044
10122,6.444725,4.381414,9.227733,2.5146153
10123,1.6610069,3.5427704,8.650599,0.8056847
10124,7.444703,3.9335353,9.491922,2.1988206
10125,5.0744586,3.976062,6.966649,4.9803133
10126,5.6038938,3.9719467,5.6816435,2.549906
10127,8.479542,4.5754943,10.191198,4.3731465
10128,8.943663,3.5907798,9.624616,3.7695816
10129,12.445747,4.143964,10.376841,3.1907508
10130,6.334073,3.617843,8.815022,3.6569257
10131,6.712533,3.9217498,10.286188,2.1661162
10132,6.300993,3.535609,9.265237,1.7702793
10133,7.194608,3.960305,9.416883,3.3860867
10134,7.9285064,3.7496152,7.0861297,4.1425214
10135,9.130808,3.3565388,6.1103077,3.4483662
10136,10.357578,4.942354,10.268796,3.490643
10137,5.768122,4.2205153,8.694756,2.7036881
10138,7.4615583,3.7840183,9.022539,3.653006
10139,9.072986,4.1224785,9.993241,0.56489277
10140,5.2731314,3.7597241,8.905096,1.6650854
10141,3.6798577,3.6465392,6.5669084,3.2905128
10142,7.7521896,4.5331235,7.8728776,3.2336514
10143,7.858467,3.4452412,9.419146,3.715884
10144,7.129879,4.4750714,9.07931,3.489019
10145,10.182962,3.562856,9.521133,2.7125611
10146,7.6540413,4.1316323,10.061755,4.390052
10147,9.761083,3.636998,7.503858,2.7776737
10148,7.0140443,3.9027665,6.6854234,5.1229744
10149,9.711686,3.4403324,9.537478,3.0874608
10150,6.9450226,3.9378457,8.570868,2.619131
10151,5.8931003,3.7437096,10.761061,1.6839225
10152,5.7104735,3.784713,8.413882,2.9362388
10153,12.884935,3.3318849,9.214115,2.4249985
10154,11.105646,3.9874833,11.425252,2.5718987
10155,4.772302,4.309245,8.959417,2.6814046
10156,6.448289,4.482798,11.050978,3.0101216
10157,5.965837,3.9345284,8.953699,3.5392852
10158,6.90524,3.158973,9.262232,4.3178625
10159,10.203422,4.515083,8.070472,1.5210292
10160,6.3212075,4.0487065,9.768929,3.4864013
10161,8.746808,3.967917,9.606953,3.7244859
10162,8.616945,4.504145,8.822447,3.8221219
10163,6.510311,4.5486746,7.876044,4.3146515
10164,6.692088,4.6133475,11.503126,3.0138702
10165,7.7527223,3.1301064,7.9035087,5.2958593
10166,8.083636,4.363049,8.483569,2.5243266
10167,7.62883,4.8390512,11.642802,3.0998008
10168,8.702571,4.6203127,9.703547,2.8948452
10169,9.21848,3.5058205,8.22489,3.1491265
10170,9.148801,4.362709,8.7283325,2.5499218
10171,8.500802,3.7657535,8.666453,3.0299652
10172,5.345399,4.129049,9.472527,0.8815249
10173,9.040705,3.8541455,10.469145,2.4501052
10174,9.678045,4.2713366,6.483056,3.614724
10175,4.022941,4.2845373,9.725342,2.7479558
10176,9.941911,4.009186,9.337786,3.242176
10177,7.919633,4.061222,9.804506,2.9547062
10178,8.755741,3.535247,11.337736,1.0287948
10179,7.9956765,2.515705,8.060838,5.1852007
10180,6.068198,4.398304,7.9220047,3.961575
10181,6.8768997,4.4448643,8.265043,3.0331368
10182,7.753516,4.158763,8.90584,3.706653
10183,6.0284142,4.048864,7.801858,3.505579
10184,6.64926,4.2049894,8.323239,4.008753
10185,7.485566,4.0054727,9.505735,4.195966
10186,8.193688,4.74986,9.135714,1.855732
10187,9.34609,3.8116271,7.679643,3.1343455
10188,10.084801,3.767646,7.0290556,2.3093562
10189,7.9741364,2.9624546,7.8269987,3.0122437
10190,12.83457,4.9526367,8.348494,3.8774292
10191,9.173645,3.7896698,7.982007,3.7677758
10192,7.326894,3.8135142,9.663193,1.483207
10193,10.764267,2.9880793,6.634795,4.4297976
10194,9.396782,3.3036053,5.2867265,2.2139564
10195,7.528694,4.0840917,8.949855,2.3339043
10196,9.779734,3.6753745,6.6413584,3.9148574
10197,11.021576,4.420426,8.786852,3.3635437
10198,3.2649937,2.8982005,9.460123,1.6281716
10199,7.0291643,4.2773757,8.649963,3.0543284
10200,5.3195252,3.3687115,9.751479,1.1784749
10201,7.671023,4.0181727,7.4412856,2.05334
10202,9.209088,4.422713,7.8072424,2.3912702
10203,9.790741,4.0142927,8.417569,3.721527
10204,10.804457,4.094865,9.537817,3.5795722
10205,9.633802,3.1987348,12.192194,2.6809611
10206,8.517392,3.8289928,7.851967,4.3031335
10207,7.613894,3.8873959,9.224533,2.1390147
10208,3.1238291,3.8284416,11.580495,4.6192074
10209,11.850805,3.338271,9.746866,3.317849
10210,6.279527,3.5459862,8.538311,2.9275553
10211,8.299103,3.690558,8.326704,2.9928079
10212,6.5082626,3.6518865,8.2060585,3.0649412
10213,8.241696,4.096965,9.346331,4.3526545
10214,8.503167,4.328537,7.012165,3.5957615
10215,3.7381241,3.4507363,8.804037,2.7773356
10216,6.0904894,4.50546,8.585184,2.6272092
10217,7.0634956,3.9269187,6.751091,1.4170561
10218,7.882866,3.5974178,9.383523,4.23741
10219,9.353804,4.051,8.451289,3.2665734
10220,11.024378,4.6021733,9.988256,3.5111046
10221,6.7059875,3.8726296,10.523567,4.584277
10222,11.256058,4.0984106,8.930437,3.4065094
10223,10.624868,4.666164,10.532457,3.575257
10224,9.972475,3.821239,8.963092,1.7372634
10225,10.274284,4.198855,8.408817,2.5930939
10226,11.085299,4.1954217,9.5703945,2.4244633
10227,6.801174,3.9172616,7.0250397,4.6662908
10228,5.4851675,3.634428,7.3919625,3.4687285
10229,5.4517713,3.7734485,8.56782,2.1651828
10230,9.65819,3.269567,9.350998,2.387206
10231,9.105641,4.965439,9.261358,2.7492254
10232,7.69406,4.243119,10.190524,3.0729246
10233,8.0025015,4.066894,10.199311,2.8457823
10234,6.097895,4.3897696,9.406552,3.2947223
10235,7.6728334,3.3543859,8.545769,2.583288
10236,7.909375,4.4504814,10.478684,2.347986
10237,2.9497998,4.8101244,8.208597,3.8769028
10238,10.219503,4.3580523,11.015407,2.6909559
10239,8.190672,3.9648204,10.04347,2.7096395
10240,7.5892334,4.4840155,11.626274,2.9221528
10241,8.544194,4.156185,9.594164,3.5286267
10242,5.6698127,4.286132,7.776361,0.9271266
10243,10.985193,4.5472293,7.9470034,2.9513466
10244,10.67819,3.4864457,8.717094,2.1362338
10245,7.196765,3.8068767,8.790248,3.1761038
10246,10.460411,3.969481,12.130173,3.886313
10247,11.99858,4.1909895,9.467079,3.1546776
10248,9.909925,4.43947,9.2901745,5.5829577
10249,5.9961433,3.9610038,10.01916,3.1457787
10250,5.9732046,3.9603038,8.613818,3.3411946
10251,4.851708,3.66723,9.122823,4.316269
10252,8.446528,4.009879,6.072202,3.1076245
10253,6.7505927,3.1730947,10.025686,3.1160495
10254,7.4944277,3.337101,10.926221,1.4816353
10255,4.735129,3.9429176,10.929388,1.746224
10256,5.876394,4.574934,8.801776,2.829638
10257,9.366356,4.560589,10.483045,1.7832739
10258,7.780654,4.265128,9.250381,3.4104645
10259,9.158839,3.6448522,9.249346,4.1662154
10260,5.282422,4.4206133,9.418737,2.1960425
10261,8.603165,4.294997,9.447754,4.354556
10262,9.121126,3.684703,7.246844,0.6400011
10263,10.805515,4.129828,7.815244,4.207362
10264,6.89488,4.355443,9.185932,3.0988622
10265,8.977049,4.2463646,7.567857,3.5521495
10266,9.2192135,4.0266066,10.0445795,2.3316913
10267,9.744397,2.7910285,9.27271,5.329812
10268,8.628488,4.014265,7.834157,6.9924874
10269,7.73895,4.2321463,8.216992,2.309681
10270,5.8332834,4.0532174,10.278819,2.8799646
10271,7.44606,4.180176,6.7189283,0.778269
10272,9.05157,3.5681088,7.0068145,3.6381974
10273,6.287075,3.8401666,8.709177,3.0361419
10274,7.5992823,3.9971976,6.6695967,3.2071571
10275,8.73522,3.7559578,9.452593,4.0191793
10276,7.0752172,4.191977,9.976159,3.2314868
10277,8.376628,4.2839565,6.69657,2.4243646
10278,9.211875,4.0595245,10.261847,2.4257455
10279,8.872538,4.190768,8.119301,3.0429757
10280,3.5649705,3.9118056,8.210838,3.3239994
10281,8.881893,3.6432388,4.954509,4.400351
10282,10.796047,4.170092,9.502613,1.8938138
10283,8.718793,4.408736,11.049801,1.0761077
10284,7.9163604,3.7723174,10.195077,3.9879348
10285,6.8888626,3.9656422,7.6480494,3.314795
10286,6.45971,4.0530486,9.462208,2.9751887
10287,9.630646,4.2399797,9.472779,3.6025918
10288,7.358714,4.297164,8.484855,3.3598175
10289,8.45061,4.405791,8.626475,2.2077894
10290,10.96147,4.3435764,9.407258,3.6169763
10291,7.583064,3.8743148,11.10482,3.9919693
10292,9.677469,4.379819,8.165255,3.7918236
10293,4.417047,4.0084515,7.792122,4.3148265
10294,7.9764833,4.031554,6.686258,2.3046908
10295,6.4824347,4.7532997,9.590107,1.6552134
10296,6.8663154,4.0847955,8.633299,5.6992216
10297,7.2020783,4.6114774,10.130168,4.470288
10298,8.8088455,3.279501,8.253238,4.48623
10299,10.38563,3.468966,10.213172,3.1948118
10300,6.036936,3.260076,8.272273,3.0344825
10301,8.7602215,3.925843,8.123059,1.5002428
10302,8.870197,3.592244,7.011674,4.3502145
10303,9.161568,4.192241,6.758561,3.9427211
10304,7.5833282,3.9846675,11.6500845,2.2423143
10305,5.3316493,3.6750615,5.895889,3.7140186
10306,7.3999357,4.34904,6.4975677,3.2627044
10307,8.859102,3.6221912,6.047866,2.6140542
10308,7.063057,4.249288,11.452337,3.2669873
10309,7.3713064,3.642226,9.55939,3.357657
10310,7.120476,4.3964853,9.469774,3.6662376
10311,7.6409545,4.3185635,9.431924,4.3408575
10312,6.8824015,4.699585,9.335144,2.0917408
10313,8.468603,4.2629204,13.461039,0.4425922
10314,10.182703,3.698462,8.022053,2.9489453
10315,8.443011,4.2402825,6.087194,3.1853306
10316,7.652662,3.57646,10.320733,3.8598468
10317,6.0378284,3.572331,6.780999,0.6549443
10318,6.859545,4.2159286,10.38138,3.5691657
10319,11.018292,3.782315,10.932556,2.331613
10320,5.4571533,3.8148377,10.235845,1.387902
10321,8.763461,4.4869504,9.253163,2.4805698
10322,8.892734,4.581777,7.9695587,3.6593063
10323,11.73979,3.0485795,8.197633,3.6155427
10324,10.632704,4.1202483,11.398529,3.2219384
10325,8.483753,4.0521164,9.415725,3.5121875
10326,7.173274,4.6759586,9.975958,2.0809848
10327,6.184518,3.4041152,9.266531,4.0860586
10328,5.393485,3.9508076,8.126316,4.061798
10329,6.573352,4.2066417,9.31059,3.3664412
10330,3.9931598,4.229441,5.4869957,1.8972889
10331,5.9763937,3.6463847,7.8651648,3.2234447
10332,7.4361787,4.0846434,8.742709,3.3956592
10333,6.687384,4.461024,8.846319,2.7557414
10334,6.539119,4.4561825,8.35568,3.6008916
10335,3.0870934,3.636314,8.0466175,0.64121884
10336,8.000453,3.7575443,7.07107,1.2855694
10337,10.015319,4.0617776,6.2190213,2.4622874
10338,10.2175045,3.3746562,6.846092,2.8379576
10339,7.8127832,3.7108445,8.522348,3.9258094
10340,12.096271,3.7213619,9.604026,5.6096582
10341,10.405069,3.8191078,9.688138,1.7057842
10342,9.883989,4.0249243,9.520042,2.3907945
10343,9.502597,3.5856094,8.680651,2.8177066
10344,7.733693,4.0821753,9.520943,3.319262
10345,4.4488487,3.9731555,8.9659815,-0.057466973
10346,14.290041,4.880343,11.167881,3.1554618
10347,6.9315214,4.902455,9.393491,3.4003499
10348,7.176509,4.2815657,11.281814,2.160262
10349,7.154265,2.9052308,8.80446,2.9721406
10350,8.580584,2.040731,6.778697,4.289235
10351,9.787868,3.9429843,7.8383346,3.6280777
10352,8.917967,3.7831435,10.535145,4.3827567
10353,5.492753,3.726944,7.59877,3.8982024
10354,9.408003,3.7623265,6.9059777,5.7915807
10355,8.134,3.79423,8.287055,4.1675625
10356,10.135785,3.749042,9.455789,3.120479
10357,6.9667892,3.4811006,11.213256,0.8861958
10358,10.452676,4.3454914,8.044952,3.3525853
10359,5.876448,4.16554,9.677627,1.2814896
10360,8.575117,4.081725,9.822378,5.600588
10361,7.294371,4.036647,10.731889,4.417966
10362,6.050264,3.7174778,6.3741655,2.8412673
10363,8.860411,4.1305723,8.950681,3.8347347
10364,10.316036,4.059171,10.28944,3.912841
10365,5.102723,3.6815276,9.16372,4.457822
10366,8.203794,3.4053733,7.3525414,1.648679
10367,11.377836,4.1509137,11.750447,5.7313166
10368,6.6773896,4.6169853,10.5984335,2.6209607
10369,6.276862,3.871344,8.868225,2.3129497
10370,7.137932,4.3504195,8.351197,3.3829532
10371,7.4994,4.997863,10.104658,1.6634365
10372,7.430827,4.6370974,8.4447155,3.3702595
10373,6.550536,3.4134033,10.345804,5.0969925
10374,8.714279,4.519992,10.293432,1.8487241
10375,4.6266294,3.1892908,7.0979934,3.5427222
10376,9.849714,4.636808,10.173791,2.211536
10377,7.6526856,4.150435,8.560362,1.2077701
10378,6.534735,3.520057,9.795588,6.041322
10379,6.394798,4.76147,7.9955645,2.359606
10380,9.039921,3.7053304,11.224451,4.139331
10381,10.805247,3.74831,8.480026,3.2573905
10382,5.835329,4.2021494,8.188864,2.555262
10383,9.364889,4.758205,8.453823,1.7078537
10384,8.68706,3.2951527,9.773926,1.7720282
10385,7.246179,4.0881324,8.263476,2.9045882
10386,7.20915,4.612294,8.9883175,1.9824839
10387,8.208709,4.4354606,10.041491,2.8045175
10388,8.645373,3.9158292,10.129351,2.5284877
10389,6.0595546,4.214601,9.266829,1.7261574
10390,8.787739,3.8104165,11.484378,3.108572
10391,8.212519,4.410975,10.28829,2.2908306
10392,7.9139466,4.005513,10.889507,1.1227351
10393,4.337593,3.9584453,7.25757,5.396135
10394,2.979381,2.3953516,3.4818108,2.2121863
10395,5.863852,3.4607086,10.41895,1.4456612
10396,9.295377,4.6362457,7.821789,4.2892113
10397,7.463128,4.414663,8.770895,1.8027099
10398,4.5055,3.6628914,10.900705,1.9920692
10399,11.686205,4.3178296,7.576529,4.3137913
10400,6.6903267,3.9178784,9.170841,3.9938118
10401,6.8048286,4.4245944,8.885802,2.0776339
10402,8.446597,4.3929176,9.813838,4.1643987
10403,9.848755,3.996862,12.425359,2.617992
10404,9.949557,3.594862,8.878403,2.2122726
10405,6.759753,3.8370361,11.861496,2.7567122
10406,9.567503,3.662658,8.849123,1.6661918
10407,9.086172,4.6255255,8.412138,2.7463684
10408,10.156908,4.592932,7.8880334,4.2927194
10409,8.094617,4.443447,8.552394,3.312407
10410,7.6772423,4.06935,9.340181,2.6068025
10411,4.1093936,3.6005096,9.902649,2.7567024
10412,4.201989,3.1292949,8.840888,3.945208
10413,7.7365494,3.9925683,9.334155,4.4303856
10414,7.450076,4.3416696,6.5450315,4.1366987
10415,9.369848,4.6706696,9.472188,4.277459
10416,6.4635787,4.196806,9.307014,3.5318825
10417,6.05833,4.657107,10.958565,2.8856754
10418,5.092742,4.163254,9.93643,2.3531876
10419,6.495959,4.7342997,9.812839,3.4223418
10420,10.403816,4.3898706,8.313471,3.8763504
10421,9.447273,4.07934,10.466547,3.4781857
10422,8.457487,3.5401504,9.030694,1.6662529
10423,7.9436264,4.117954,7.4858446,1.7328427
10424,7.672754,4.1371145,8.3785,4.254092
10425,5.775998,4.1532984,8.194879,2.5594718
10426,10.527977,4.7304525,11.289221,4.1628375
10427,4.579384,4.1790376,7.8947945,2.7966087
10428,10.4259615,3.9472904,10.537812,2.9649699
10429,7.2276115,3.207307,8.575714,3.7019691
10430,7.736,3.4664128,9.221886,2.0772736
10431,7.1223235,4.2545543,8.939935,3.2096837
10432,8.626287,4.465294,9.632265,0.9223258
10433,9.442571,4.0968323,8.611927,1.96195
10434,10.9990425,4.1213675,9.2481165,1.8098046
10435,9.128336,4.794731,8.672583,3.695951
10436,6.7483125,3.6450233,9.7017565,2.822857
10437,8.304958,4.1481924,8.304834,5.2582793
10438,7.582673,4.915136,11.341936,2.7294612
10439,7.8152304,3.6948051,8.705023,3.5637546
10440,10.176392,3.7850583,6.8798666,4.331602
10441,7.3350573,4.4548645,8.3584,1.2730744
10442,7.168223,4.4815474,7.2516084,2.5010026
10443,5.33165,4.213937,11.151991,2.5125597
10444,8.64485,3.8788826,8.888258,3.111483
10445,8.749824,4.088848,8.779741,1.122412
10446,8.665789,4.4638677,9.657743,3.4175847
10447,6.961769,4.4916267,8.624183,2.6139731
10448,2.7193565,4.465541,8.0547285,2.479382
10449,9.317373,3.487259,11.029879,2.2313716
10450,5.539672,3.6191914,8.483264,1.4976981
10451,7.8438134,4.292397,7.651993,3.8580246
10452,12.492669,4.267457,9.386376,3.470143
10453,7.912178,4.6892557,9.924413,4.1125474
10454,10.652006,4.3497915,9.986766,2.929895
10455,11.056869,4.081326,10.328944,4.017869
10456,5.8712397,4.010109,7.859997,5.569022
10457,10.1292715,3.3426628,9.235952,3.166511
10458,9.237735,4.831351,10.230379,3.8466802
10459,10.7041,3.5199795,10.543862,1.9904835
10460,5.3676367,3.866302,10.649274,2.2668252
10461,6.745883,3.8197227,8.404018,2.5263362
10462,2.6903946,3.8130577,8.427386,1.0131329
10463,8.546057,4.430259,8.70223,1.7741926
10464,10.321924,4.2826715,8.933024,2.6055644
10465,6.7503967,3.7928684,10.3896265,2.6379046
10466,10.70769,3.549139,8.07585,3.2405128
10467,9.837027,4.3577776,12.425067,2.616408
10468,4.5487833,3.2758832,7.3779488,2.4231014
10469,7.245459,3.9901528,9.095785,2.9380915
10470,9.465354,4.540706,11.088535,2.1649282
10471,8.393095,4.047029,5.995599,2.751334
10472,9.339391,3.6613212,10.262797,4.69227
10473,5.252015,4.370311,9.977767,3.3445277
10474,9.523033,4.426305,10.37526,2.9893925
10475,5.8640275,3.8852615,10.810112,3.4677486
10476,7.6233597,3.0827796,9.000273,3.361505
10477,8.84337,3.291032,9.259581,3.822143
10478,4.878698,4.0099735,7.1477585,3.939888
10479,6.58798,4.5354705,10.181003,0.1782666
10480,10.525854,4.56739,11.13487,3.5756314
10481,10.066668,4.180878,8.254941,2.9336176
10482,8.555011,4.101748,9.7199,2.8717477
10483,7.176671,4.229351,9.924703,3.1734996
10484,4.8341737,3.9208674,10.636985,3.1802342
10485,5.6716075,4.646669,8.615295,2.6086578
10486,9.421893,4.3776917,7.5884256,3.4566371
10487,9.421454,4.126239,4.366329,2.7660427
10488,9.516858,4.413129,9.918584,2.5994582
10489,7.8296266,4.733268,7.2727447,3.673188
10490,6.959073,4.410543,8.442733,1.3209617
10491,8.760505,3.2034478,9.831868,2.8795123
10492,8.702276,4.0073457,8.785078,3.1530979
10493,6.6247787,3.813991,8.386859,2.8853745
10494,5.548884,3.7857823,10.38443,1.8370224
10495,8.026156,3.5962517,9.348555,4.0706882
10496,5.6372366,4.005019,7.8209686,4.435891
10497,5.8717136,3.6448865,6.646655,4.9876394
10498,10.028779,4.337407,9.754789,0.058932923
10499,7.6390963,3.3276725,7.3098345,6.025643
10500,11.848691,3.6863666,9.046137,3.448394
10501,4.9464145,3.766829,6.346971,1.980813
10502,6.8319054,3.4243393,6.7233567,2.5000923
10503,9.491042,4.0209746,10.585199,3.417186
10504,9.230421,4.8472304,10.475195,3.094083
10505,4.8197365,3.5351825,3.1538749,3.437631
10506,8.853274,4.054442,7.2013617,2.125917
10507,9.065372,4.4586053,9.868196,3.1146991
10508,10.837183,3.5639033,9.941052,2.7530618
10509,12.302693,3.4444118,10.1853695,4.1842146
10510,7.5836587,3.202704,8.081411,3.6210518
10511,9.126036,3.6970634,8.433293,3.0767915
10512,6.8548074,3.815024,8.508026,2.512641
10513,8.35858,3.990364,8.286991,3.9910634
10514,10.582985,3.9407985,9.769386,2.8921998
10515,8.863681,4.210768,9.206036,3.717549
10516,9.0908375,4.6185665,9.479651,4.288461
10517,6.3346786,4.395537,9.315532,2.4761987
10518,9.387231,4.007211,8.10844,3.618609
10519,9.311663,3.9392128,10.107577,2.4780953
10520,3.2185702,4.323566,9.314894,2.0082316
10521,6.8088226,3.9784722,9.7231655,2.146201
10522,6.061167,4.2485213,8.780232,2.8418083
10523,10.791078,3.9513729,10.360244,3.0508583
10524,9.850696,2.8591695,8.050329,6.169406
10525,6.7849607,3.9631908,9.395062,4.1582894
10526,6.834198,3.9741592,10.169327,1.8839703
10527,6.2734632,4.4465075,7.921994,2.766173
10528,8.488278,4.369162,9.114022,2.9515023
10529,8.44838,4.3025045,9.070147,2.0126882
10530,9.654914,2.8976376,6.8925567,2.079478
10531,7.9760666,4.4753437,6.91689,2.424382
10532,9.4766035,4.3593135,7.8581724,3.4333549
10533,12.5083275,4.2893076,9.41829,2.6586013
10534,8.209297,3.251349,10.56267,1.9535294
10535,7.8721647,4.0864363,7.0409636,2.3234766
10536,8.203536,4.010834,11.055122,3.0487394
10537,9.922266,4.029199,10.082502,4.088134
10538,3.4004998,4.433816,8.327352,2.47562
10539,9.440197,4.284328,6.4930887,3.1079206
10540,6.9383874,4.3430433,9.491743,3.0826259
10541,6.756583,4.573395,9.795073,3.3263886
10542,6.554499,4.605999,8.640619,2.4600244
10543,9.238295,3.7928364,7.8029633,3.4208355
10544,6.4886656,3.8834472,9.0903,4.2087507
10545,10.651286,4.396647,9.627287,3.0848374
10546,8.353383,3.3489063,6.9721284,1.8113878
10547,4.8050923,3.8964303,8.54838,2.4785624
10548,5.4429097,4.187434,7.6899314,2.4569244
10549,7.6411643,4.3183146,11.368213,2.3246315
10550,10.840783,4.013593,7.3110414,2.2022488
10551,9.090288,4.893479,11.366137,2.6849923
10552,9.167754,3.7475643,7.951373,4.473715
10553,7.1119413,4.365608,8.7005825,1.6600273
10554,8.305209,4.1608915,8.468794,4.1103015
10555,9.586608,4.0742006,9.33816,1.9567192
10556,4.3371387,3.5893211,6.558223,3.8175762
10557,4.44476,4.3516207,9.167414,3.467342
10558,8.283269,4.3944793,8.630454,2.785768
10559,8.880281,3.868066,6.6314797,2.8443341
10560,8.733609,4.84565,10.677071,3.412449
10561,7.964345,4.0471287,5.326785,3.0555592
