id,hhb,hbo2,ca,na
10182,7.062429,3.843151,9.749103,2.9418657
10183,6.2563047,4.029517,7.844838,3.1199396
10184,6.296645,4.0980635,9.309542,3.2902756
10185,7.8156905,3.8269546,9.8863125,2.8074245
10186,7.1148977,4.295087,9.059751,2.5784755
10187,8.670481,4.059741,8.127969,3.2282975
10188,9.077124,4.0150595,7.881283,2.3595107
10189,6.9759245,3.7749069,8.754423,3.235653
10190,10.395792,4.120991,7.9189095,3.3938668
10191,8.360524,4.1822214,8.507683,3.6809032
10192,8.231764,3.8116264,9.5137205,2.600698
10193,8.765196,3.3297973,7.572709,4.381603
10194,9.179762,3.8717866,6.7061706,2.8441048
10195,7.960569,4.144833,10.556954,3.5840878
10196,10.119713,4.0940766,9.19504,2.9062326
10197,12.078044,4.504618,9.383007,3.627269
10198,4.01456,3.2348068,8.545057,2.1453197
10199,6.3473244,4.0977426,7.270976,3.033804
10200,5.8661246,3.8501678,9.589547,2.9401274
10201,7.476906,3.6500773,8.506117,2.313911
10202,7.6612754,4.285356,10.087306,1.9168394
10203,9.536562,3.9984384,8.9251175,3.0756946
10204,10.404568,4.0409393,9.918444,3.840692
10205,9.512817,3.6552157,12.0907,2.356361
10206,8.652826,3.6893666,7.9154334,2.9378738
10207,8.004615,4.3393373,8.956756,1.965966
10208,7.1211843,3.6182747,10.130503,3.5686498
10209,10.027247,3.585619,9.354799,3.3765419
10210,6.139163,4.1268363,8.098604,3.0344694
10211,7.700797,4.046779,8.365938,2.8579843
10212,7.6997557,4.0219574,8.880591,3.7324054
10213,9.972338,4.4465446,9.159994,3.466475
10214,8.385273,4.140159,8.944009,3.9011815
10215,7.2818937,3.6319714,8.793798,2.9292321
10216,8.367633,3.9140847,9.342773,2.0845525
10217,7.5845633,4.062819,8.394304,2.7793095
10218,8.075744,3.9463985,9.821178,4.2217927
10219,9.802778,4.2054467,7.7106524,3.8852153
10220,12.710686,4.607667,9.561895,3.344164
10221,8.432573,4.0333376,8.645649,3.9817538
10222,10.796739,4.075218,8.666215,3.5531583
10223,8.871889,4.2505503,10.506937,3.4465127
10224,8.505185,4.135572,8.623886,3.1350906
10225,9.307001,4.0925674,7.2019997,2.9830031
10226,10.581273,4.0141478,9.968496,2.8420274
10227,7.6136794,3.9332345,8.489585,4.019088
10228,6.1191244,4.000846,9.24323,3.4355843
10229,6.9852166,3.7047234,8.38869,2.668363
10230,8.300768,3.6260006,7.7405586,1.6928301
10231,9.606722,4.7053514,8.683592,2.5290585
10232,7.9804983,4.2036514,9.061438,2.1649566
10233,8.34243,3.914516,9.372742,2.6259146
10234,7.629541,4.2173443,8.821665,3.217689
10235,8.143044,3.644062,7.5996666,3.2132232
10236,7.334152,3.9922245,9.552294,2.415071
10237,4.511817,4.084362,8.356595,3.1681056
10238,10.8545265,4.0844555,11.094278,2.5974336
10239,7.994531,4.3477983,8.995265,3.203207
10240,7.4666467,4.1848426,9.5875635,3.8665614
10241,8.894529,4.3816557,8.202651,3.0353978
10242,7.258069,4.152902,7.8239655,1.2622936
10243,10.221838,4.034133,7.576171,2.602885
10244,10.5244465,3.7157147,7.7593093,2.7745326
10245,8.779509,3.4741871,8.250583,1.9557326
10246,11.247104,3.6498725,10.298281,3.8146164
10247,10.699924,4.504826,9.2469425,3.2659519
10248,9.007532,4.184924,8.511073,3.6482964
10249,7.265226,4.157444,8.922834,3.032986
10250,7.044473,3.4838252,9.241512,3.923327
10251,6.3054223,4.1356173,10.157671,4.1363106
10252,8.632757,4.002121,6.560778,4.225409
10253,6.086451,4.116251,7.6574316,3.0834854
10254,6.6299644,3.880071,10.946577,2.235722
10255,6.672188,4.0332346,9.280283,2.3599577
10256,8.108027,4.3149405,8.464544,3.759489
10257,9.328807,4.3984265,8.589221,3.9221702
10258,8.290469,4.4510508,9.806814,4.286672
10259,8.909834,3.5870194,9.649348,4.4983706
10260,7.246875,4.1230507,8.4215,2.758665
10261,9.359158,4.1124263,9.099345,1.9125392
10262,8.56126,4.2903185,7.3606896,2.3966765
10263,10.110656,4.0040855,9.062621,3.2039514
10264,9.142572,4.3200026,9.62841,2.3892117
10265,8.771428,4.0281587,8.3983555,3.0874457
10266,9.520127,4.221995,10.346407,2.2222836
10267,8.875627,3.5490108,8.432586,5.3912477
10268,8.912253,3.7647624,8.634987,5.2801404
10269,7.2674513,4.174762,9.407709,2.8633785
10270,5.4755793,4.117373,9.295305,3.8287644
10271,6.8784075,4.0838127,7.93823,1.5121197
10272,8.214011,3.5042744,6.6503386,3.4927182
10273,7.2463584,4.113366,8.327553,2.533347
10274,8.045607,3.92738,7.7349105,3.1364102
10275,7.0890183,3.846302,8.771947,3.6928344
10276,7.07127,4.225,9.665209,2.4401674
10277,9.236953,3.7132542,9.588595,2.6372736
10278,6.6778555,3.762548,9.650854,3.1429105
10279,7.358981,3.8972888,9.820554,3.3150501
10280,4.42551,3.795997,8.985179,2.6354115
10281,7.8007936,3.83439,7.787196,4.2743554
10282,9.563918,4.0503397,9.099635,3.0037997
10283,8.526833,4.0473757,9.437746,1.2598525
10284,8.665238,3.8779647,9.977173,3.2452903
10285,7.522799,3.830024,6.4425926,2.445004
10286,8.526884,3.9843547,7.2157593,3.425551
10287,9.222933,4.019815,8.937625,3.3873928
10288,7.85258,4.030726,10.234681,3.7313533
10289,10.52981,4.1334944,8.352705,2.6142068
10290,11.114159,4.4450235,10.101446,3.1108608
10291,8.416374,3.876445,9.94576,3.3171444
10292,8.704136,3.8347802,8.461309,3.208344
10293,4.286311,4.0474777,10.087521,3.854683
10294,9.124837,4.357057,8.661951,1.7025923
10295,7.6230836,4.4961634,9.331592,2.4534893
10296,7.2135916,3.8357348,9.754147,5.2042093
10297,9.095827,4.400492,9.762107,3.8587189
10298,9.477348,3.6582665,8.128274,2.4658477
10299,7.87847,3.6895995,10.346853,3.1421611
10300,6.3891954,3.5262158,9.095367,3.290224
10301,8.156481,3.9701276,7.7058206,2.8992581
10302,7.5359674,3.6889393,8.443933,3.0539541
10303,10.390984,4.426828,7.829322,3.3652272
10304,7.515525,3.982273,10.250133,2.9939983
10305,5.4153924,3.6590436,5.995284,3.2076893
10306,6.122766,3.6598656,7.419284,3.294558
10307,8.938847,3.934504,8.2360325,2.9194171
10308,6.9224157,4.0484385,10.482166,3.7476013
10309,8.165714,3.6929717,10.03732,2.8808417
10310,8.285642,4.211867,9.551236,2.9731977
10311,7.4738197,4.347375,9.953045,3.5599618
10312,7.9789457,4.359613,8.540626,3.31927
10313,8.732221,4.2307634,12.384992,1.1994287
10314,9.092684,4.445382,8.913384,3.1470447
10315,7.816777,4.027779,6.9584894,3.822364
10316,6.7246447,4.084931,10.031854,3.98637
10317,6.639399,3.5425582,10.447496,0.66314334
10318,7.2251863,3.9733856,10.0067005,3.060518
10319,9.786905,4.179635,9.401471,2.3959396
10320,6.7053466,3.6366642,8.117793,1.8883919
10321,9.311534,4.6778336,9.269243,2.621305
10322,8.016541,4.0683846,8.618077,2.622145
10323,9.343851,3.508025,10.284876,3.7085667
10324,10.022603,4.279036,10.446439,3.2000885
10325,9.855804,3.8426366,9.030974,3.2158456
10326,7.134749,4.475179,10.257717,2.3491518
10327,6.1414566,4.094247,7.9719033,3.3332229
10328,5.898574,4.0314693,9.717512,2.8569915
10329,6.540229,4.062441,9.001949,3.5020459
10330,4.5303383,4.0681176,8.114354,2.9341056
10331,6.2115912,3.5574431,8.763029,2.7806118
10332,7.396712,3.30166,8.156199,3.0135107
10333,9.148462,4.134351,8.574257,2.7059476
10334,6.512014,4.345689,10.625098,5.003046
10335,3.568224,3.3829484,9.079791,1.1067616
10336,7.090121,3.870192,6.5204687,1.587984
10337,9.111537,4.2346582,8.210895,1.995293
10338,9.443304,3.6944644,8.218269,3.6103199
10339,9.884121,3.6647766,9.4545,3.4476292
10340,11.120463,4.145011,9.878425,4.347556
10341,8.623724,3.8572433,8.808144,2.8018062
10342,7.9731855,3.91963,9.4657955,2.1510494
10343,8.719511,4.0861864,8.636601,3.143819
10344,8.465319,4.086405,9.059268,3.188356
10345,3.7837825,3.746364,8.043159,0.091856405
10346,10.175901,4.7637596,11.550192,3.7380974
10347,7.1798706,4.402813,9.512975,3.4696069
10348,7.218797,4.4479012,9.532896,2.1153865
10349,7.195405,3.175202,7.9167566,2.0480585
10350,9.293302,2.444404,6.675237,4.1709313
10351,8.818193,3.7644444,7.6109567,3.0680294
10352,8.075729,4.3897834,10.448186,3.9337184
10353,6.9308715,3.858879,8.235967,4.1605744
10354,7.945256,3.3954499,7.9292173,4.756064
10355,8.720471,4.0299406,7.673394,3.6888359
10356,10.370989,3.9586105,7.543667,2.2982893
10357,8.350877,3.7635818,9.264737,2.030519
10358,10.540504,4.2233934,8.833691,3.156942
10359,6.624813,3.8658912,9.499304,2.4020927
10360,8.299782,4.2216234,9.87517,5.0739217
10361,7.695769,3.7486463,9.479916,2.7353644
10362,6.665534,3.8059514,8.826915,2.7134023
10363,8.278539,4.297193,8.457675,3.2130516
10364,10.376981,4.39244,10.059156,3.194173
10365,6.5963783,3.8866906,8.71165,3.8736062
10366,8.412471,3.552061,8.119498,2.4766998
10367,10.306284,4.267149,9.996434,4.1276555
10368,8.447988,4.468732,10.25289,3.3585553
10369,8.109251,3.8675072,8.451105,2.2930357
10370,8.057713,4.0170608,8.006022,3.5941157
10371,9.115703,4.483903,9.4221735,2.2104344
10372,8.757597,4.5948668,8.781204,3.2050076
10373,8.711273,3.2456982,8.9959135,3.7586818
10374,9.013361,4.2748823,9.652458,2.2852757
10375,3.5653682,3.6085384,9.680772,3.0739868
10376,10.008132,4.1509733,10.293538,2.2524624
10377,7.3132715,4.267181,8.279123,2.6080418
10378,7.2397246,3.7799404,9.393208,3.9116044
10379,6.6326838,4.6125674,7.849021,2.8100595
10380,7.862767,4.2523513,10.917753,3.8761926
10381,10.283909,4.163746,9.249755,3.625402
10382,6.7002106,3.9468522,9.097705,2.4294415
10383,8.7183485,4.426937,8.18339,2.3238974
10384,8.620122,3.352758,8.583558,2.4392715
10385,7.13613,3.9277089,9.466651,3.7559152
10386,8.1975,4.358143,9.806597,2.7037902
10387,7.7246804,4.036522,9.666046,3.2372444
10388,8.133744,3.9466767,10.538962,2.6819541
10389,6.134962,4.2740374,10.463121,2.474409
10390,7.1750994,3.6327584,10.063805,2.6712296
10391,8.583265,4.358922,9.829249,2.2946439
10392,7.558268,4.2271233,9.009781,2.6378648
10393,3.9268951,3.703323,7.67706,4.0700493
10394,4.103916,3.554383,3.8100877,2.2654762
10395,6.192856,3.4437237,10.253209,2.99842
10396,8.588819,4.5322576,8.092399,3.436393
10397,7.2794504,4.123357,9.354217,2.4316726
10398,5.759587,3.5632281,9.710446,3.7814617
10399,11.877402,4.008071,8.873732,3.46703
10400,8.3560095,3.9586396,8.932781,2.7744966
10401,6.637126,4.4191465,10.293439,3.1418936
10402,7.6369185,4.209461,9.573793,3.1973183
10403,9.682653,4.0067554,10.957101,3.7816017
10404,9.141847,3.8863747,9.160156,2.7038922
10405,8.007383,4.103046,12.015593,2.6818519
10406,7.909341,4.041005,7.796706,1.0016644
10407,8.85772,4.8083415,8.936839,2.2787356
10408,10.073488,4.7004013,9.906018,3.7811387
10409,8.87148,4.3042316,8.827896,2.6663852
10410,6.3413987,4.071446,8.06075,3.0757604
10411,4.823289,3.935023,8.362599,2.6739419
10412,3.3277512,2.7259953,7.709901,4.5025225
10413,7.4641967,3.6487231,9.6521,4.2271132
10414,7.770982,3.9957225,7.5115585,3.3087456
10415,9.497559,4.5125337,10.157796,3.852869
10416,7.328555,3.8643308,9.644628,3.1539674
10417,6.936757,4.609542,9.205999,2.8803608
10418,5.7584963,4.1303444,10.011939,2.1431088
10419,6.9029856,4.353675,8.924688,2.8888395
10420,9.972656,4.274283,9.765122,3.682881
10421,7.241623,3.946921,9.745344,4.016198
10422,7.627261,3.810363,8.177817,2.2947755
10423,9.616897,4.573116,8.758019,2.7553573
10424,8.426725,4.248341,9.004454,4.099678
10425,6.6779594,4.1234665,8.514478,2.9254322
10426,11.146889,4.472498,10.230456,3.3737328
10427,4.7883396,4.112001,9.487063,2.915482
10428,10.2192335,3.6723835,11.401629,3.6182232
10429,5.9283233,3.4333541,8.142097,3.4479084
10430,7.9205656,3.9948516,8.445025,3.401174
10431,8.289068,3.9455504,9.21479,3.0342777
10432,9.634474,4.532277,9.39713,2.161841
10433,8.324951,4.008131,8.77025,3.0583484
10434,8.674433,4.441996,8.689955,2.9952073
10435,9.664958,4.5490775,10.218867,3.6430454
10436,6.785071,3.9466796,9.646254,2.7665377
10437,7.7892523,4.0122776,8.763484,3.29381
10438,8.570241,4.7047915,10.569542,2.806229
10439,8.11947,3.4513526,7.8440933,3.9993172
10440,8.948839,4.0647793,8.922148,4.3561325
10441,7.8563576,4.3972263,7.900798,1.7574234
10442,8.412578,4.3931046,7.9875846,3.0096102
10443,6.325954,4.444269,10.068605,3.474374
10444,8.145872,4.0738916,8.693072,3.4771874
10445,8.509802,4.266931,7.9538255,1.4631344
10446,11.380386,4.274991,9.54899,2.932498
10447,7.3040023,4.153972,8.74827,2.5712228
10448,3.868396,4.0108294,9.96933,1.8557665
10449,7.950933,3.8724341,10.709131,2.790937
10450,8.100523,3.0455966,8.536283,2.4112942
10451,7.465163,4.481824,7.6031227,2.83077
10452,9.728534,3.9658923,8.992817,3.654269
10453,8.598249,4.26749,10.720464,3.4874718
10454,10.314195,3.8855033,9.95658,3.5260785
10455,8.755125,3.8259766,9.148531,3.344645
10456,6.735283,4.1974497,8.6573925,4.3775377
10457,9.114288,3.3771527,9.940947,3.5112796
10458,9.765855,4.2103515,9.590519,5.034644
10459,9.454199,3.7713661,9.45589,2.0013297
10460,6.05763,3.6585758,9.066252,2.4094899
10461,6.6863875,3.8947132,9.364929,2.9157276
10462,3.3100762,4.1291304,7.6526937,1.1340579
10463,7.2570524,4.2723637,10.414647,2.6355827
10464,9.340454,4.283587,10.246175,2.5805497
10465,6.6396866,3.89533,9.43964,2.83974
10466,9.707291,4.055766,8.734416,3.1353042
10467,8.578552,4.4059362,11.592527,2.4707465
10468,4.3167486,3.3194928,7.69459,1.6847432
10469,6.5337663,3.7321372,8.831599,2.5011287
10470,8.136217,4.164593,9.680265,3.2526734
10471,8.812858,3.8605323,7.6396475,2.3900976
10472,10.036644,3.6982532,9.243755,3.9195702
10473,6.7692285,3.9410732,9.536072,3.2660427
10474,9.511436,4.343071,8.344824,3.485869
10475,6.001129,4.1174345,9.406767,2.4780018
10476,7.45387,3.3259583,9.533031,3.3412323
10477,7.497499,3.5742917,7.7774725,3.4033198
10478,7.1571684,4.221862,8.452588,3.2472
10479,6.6904817,4.464864,10.237616,2.3809924
10480,10.829577,4.1031575,11.35977,3.1084225
10481,9.2268305,3.8432999,8.191244,3.1128993
10482,8.470489,4.122218,9.1101885,3.0686362
10483,8.214789,4.6374865,8.631665,2.6648304
10484,6.379146,4.227829,9.164564,2.5948625
10485,6.9747376,4.0066752,9.04458,2.3410563
10486,9.091643,4.2718325,6.9103975,2.9341655
10487,9.236992,4.030858,6.841939,2.8200855
10488,8.953921,4.344976,10.531623,2.709126
10489,9.548317,3.659013,8.533103,4.0795155
10490,6.6701136,4.3346276,8.478322,2.4444811
10491,8.234783,3.8205788,9.949631,2.3591633
10492,8.85263,4.078936,9.373291,2.1236393
10493,5.0709577,3.823398,8.663992,4.0372996
10494,5.5967937,3.9213405,9.28739,2.1682258
10495,7.361125,3.651257,8.965329,3.49719
10496,6.005352,3.966254,6.904803,3.3510041
10497,5.9722404,3.667183,7.864238,4.235011
10498,10.664815,4.091697,8.903589,1.0053585
10499,8.405934,3.6583476,7.9360743,5.045415
10500,9.9718075,3.8174255,8.703189,2.1879325
10501,4.320365,3.9078763,7.986268,2.779941
10502,4.643146,4.190352,8.406507,3.7898383
10503,8.9509735,3.6784675,9.906488,2.5889013
10504,8.112221,4.2632065,6.8680124,2.3433661
10505,4.1999483,3.7457511,3.3835342,2.267388
10506,7.9786224,3.6743076,4.9921722,1.9031961
10507,9.222092,4.8038306,11.189811,3.1498845
10508,9.769902,3.4840908,10.629602,2.0623555
10509,9.238943,3.4118888,9.658091,4.339356
10510,8.45139,3.7253368,8.735368,2.276245
10511,8.37649,3.8637657,6.979219,3.002046
10512,7.4612365,4.049903,7.2021194,2.2731605
10513,8.362861,4.289506,7.6488557,4.206014
10514,9.653485,3.8573947,10.002056,2.034009
10515,10.052263,4.6659203,9.201979,3.2938638
10516,9.706804,3.8015964,8.908905,3.7705941
10517,6.1852703,4.5575156,10.000372,3.0727394
10518,7.5426316,3.9096045,9.942306,3.724263
10519,8.21628,4.239437,8.7681875,3.466287
10520,6.7260103,4.016543,7.8374796,2.404469
10521,6.4572845,3.8260086,9.771473,1.9150648
10522,5.9742103,4.559531,9.602525,2.7913394
10523,9.997986,4.428975,10.026935,3.7405782
10524,8.680077,3.50217,9.746097,4.55083
10525,8.048878,3.8973,8.520693,3.9727905
10526,6.9747515,3.6479332,9.485134,1.833394
10527,8.118618,4.287548,8.565445,3.251802
10528,7.834039,4.386861,9.58138,2.6518223
10529,7.67483,4.39079,10.284115,2.15272
10530,8.852631,3.9842587,8.391667,1.7508066
10531,9.22778,4.0692396,8.2998295,2.1456847
10532,8.824122,4.0099425,8.49039,3.3978634
10533,12.771557,4.9752984,9.845111,3.0001218
10534,8.039174,3.7261822,10.703533,2.9356446
10535,7.3652754,4.1147532,9.772261,2.4063191
10536,7.8749304,3.9758804,10.104412,3.2559452
10537,9.333685,3.7043903,9.292551,2.1455388
10538,3.1595685,4.3759413,8.880604,1.759214
10539,8.156616,4.1460886,7.259694,3.03791
10540,7.9754715,4.14303,9.334024,2.4903436
10541,7.051314,4.2381086,8.892727,2.1209645
10542,6.93151,4.1047316,9.117383,2.4626994
10543,9.725279,3.881258,7.942322,3.5396085
10544,7.1951914,3.899424,9.28087,4.459986
10545,10.923037,4.41759,11.172197,2.8671067
10546,10.169973,3.6609497,7.2760124,2.1116319
10547,6.126246,4.2152357,9.437839,2.087738
10548,7.815042,3.9113522,8.33032,2.3857186
10549,7.205593,4.283377,10.476,2.508205
10550,10.071481,3.7667007,9.582994,1.7851124
10551,8.925311,4.8689957,12.248674,2.835499
10552,8.779917,3.8806465,8.174765,3.699035
10553,9.000509,4.299288,8.463881,2.2583115
10554,8.777067,3.9690108,8.84653,3.0056908
10555,8.229202,4.2454863,8.097448,2.9386315
10556,4.0770254,3.3993714,6.0674677,4.7812963
10557,5.898715,4.113388,9.634733,3.5186431
10558,7.7822204,4.1624403,9.230497,1.9740556
10559,8.147228,3.6966195,8.427301,3.0406458
10560,9.350828,4.4980955,10.965455,3.4166706
10561,8.559178,3.984961,7.1489744,1.3071752
10562,11.0991745,4.532274,8.298659,2.7186997
