id,hhb,hbo2,ca,na
10229,4.959408,3.557412,6.652681,1.7124599
10230,8.577634,3.8956523,9.883284,1.234931
10231,10.1270275,4.6990776,9.348757,3.5449471
10232,7.7673254,4.4157686,10.380033,4.037814
10233,7.86887,4.132243,11.178314,2.9414334
10234,6.1296477,4.294783,9.757442,2.9728005
10235,8.452345,2.631928,7.5723367,2.8168838
10236,7.5371275,4.0073237,12.313253,2.3851557
10237,2.5849636,5.1093035,9.154355,2.3258424
10238,10.407918,4.578088,10.693141,1.9976466
10239,8.575212,3.4204414,10.389234,1.8385756
10240,7.735681,4.308896,9.871969,1.6582735
10241,8.383614,4.454796,9.644065,3.323037
10242,5.980265,4.338359,7.5945497,1.3429887
10243,10.022562,4.2450953,7.7893243,2.4342747
10244,8.986063,3.959121,8.758553,3.289414
10245,7.741034,4.17236,8.392986,3.3960488
10246,9.8259945,4.242994,6.7316027,4.855952
10247,12.075852,4.7609496,10.380752,3.042668
10248,9.566574,3.7593617,9.475901,4.8861146
10249,6.0705934,3.8620594,9.532198,3.1339583
10250,4.806523,3.56895,10.337956,1.7689245
10251,6.587283,3.830447,9.465493,1.7654406
10252,7.678354,4.47829,7.7533736,2.640586
10253,5.0755677,3.1059601,10.112929,2.9345436
10254,7.7758646,3.5352318,9.3823,2.5574694
10255,5.9605374,3.4777763,9.443014,1.9165589
10256,5.687801,3.927911,10.285873,3.709964
10257,9.659274,4.60624,9.627768,2.4285789
10258,7.6278276,4.4400454,10.560539,2.682869
10259,9.040599,3.6724656,9.177992,3.8984718
10260,6.169341,4.1500506,8.900899,3.0939658
10261,8.967829,4.3138227,9.415323,4.554268
10262,9.019347,4.229174,7.4711676,1.121068
10263,9.443843,4.0569105,8.205953,3.5457587
10264,11.248897,4.496604,9.165953,3.2419007
10265,10.534311,4.0075383,7.182128,3.114893
10266,9.295656,3.882978,9.953916,2.9052255
10267,9.319167,3.7628112,7.182611,5.04842
10268,7.867959,4.017351,7.762347,6.9403915
10269,8.504906,3.9374352,9.665532,3.8916917
10270,5.405651,3.622544,9.022363,3.3953316
10271,7.518419,3.693166,6.9348235,0.6511922
10272,9.679094,3.8967056,6.958481,2.988442
10273,3.2439225,4.2979784,8.030446,2.5021691
10274,6.4637327,4.2661347,6.878272,3.3593528
10275,8.418608,3.762645,8.131111,2.7381146
10276,8.223623,3.6371713,11.077269,4.086419
10277,9.500446,4.247626,10.08499,2.8412433
10278,9.400515,3.939109,7.852504,3.98788
10279,9.590368,4.2795515,8.290102,4.387103
10280,4.132899,3.9340324,7.989549,3.2278838
10281,8.2714,2.5538507,7.7105055,3.5343509
10282,9.655289,4.326277,9.387527,3.0343184
10283,8.581812,4.127916,11.601749,1.5944045
10284,8.149645,3.6851869,10.554277,3.8660164
10285,6.086725,3.7204604,7.39784,3.508407
10286,6.547406,4.171277,8.063542,2.574051
10287,9.256886,3.5028367,10.1619625,3.5464084
10288,6.093055,4.340422,10.629302,1.9564472
10289,9.396086,3.9280715,6.8226876,3.216779
10290,10.03966,4.894441,9.691741,3.4124355
10291,8.121495,3.7193534,9.969572,4.667269
10292,8.921907,4.322804,7.864306,2.9198363
10293,5.1063056,3.8229644,7.438472,3.2663605
10294,5.913694,4.1243296,7.4959245,3.171964
10295,4.4432764,4.22046,10.397173,1.8406738
10296,6.6813965,3.7894268,8.485722,5.8827972
10297,7.853854,4.3911276,10.200065,4.8749304
10298,9.397474,3.0816076,8.056652,2.170339
10299,10.619284,4.137296,9.128603,3.6512418
10300,5.9161205,3.7770817,7.7197495,3.5337784
10301,7.4940176,3.8007407,9.201492,1.9157556
10302,8.730339,3.4897437,8.889053,3.1319098
10303,9.163327,4.126583,8.555452,3.4708347
10304,7.1925254,3.9037888,9.895605,2.5638318
10305,5.504431,3.6985946,5.607579,4.1349382
10306,7.2256136,4.062883,7.666262,3.7596595
10307,9.705786,3.8578575,8.49973,4.040454
10308,8.290266,4.802357,9.057858,3.6682172
10309,6.750624,3.7863953,9.4564705,3.0502408
10310,7.665029,4.187115,9.473337,4.1758356
10311,7.929881,3.685379,9.134213,3.6321805
10312,8.268653,4.9196367,7.9802194,1.7198603
10313,9.061265,3.8580856,12.269706,0.85229933
10314,10.213596,3.6252599,8.955839,3.102625
10315,9.041263,4.158708,7.8550506,3.1072195
10316,7.3056016,3.9679325,9.818817,3.0209277
10317,5.6407037,3.7678325,9.668912,0.6850371
10318,6.741915,4.490691,10.401839,3.256971
10319,10.762122,3.932883,10.948723,2.3059754
10320,5.79796,3.824646,9.561261,1.8761604
10321,9.435504,4.4553943,9.156054,3.2008832
10322,9.58512,3.9066415,7.602282,3.4714408
10323,10.073313,4.172981,8.530974,3.2538292
10324,10.979915,4.277581,11.356501,3.0697305
10325,6.944768,4.3210034,9.506995,3.3131855
10326,7.532332,4.492725,11.291842,2.4325473
10327,5.6888256,3.4598465,9.33788,4.0359187
10328,5.540602,4.294404,7.985568,4.3352046
10329,7.7890215,4.265191,8.278355,2.5770273
10330,4.4296,3.7060707,7.2820916,0.9579237
10331,5.840549,3.99225,7.94052,4.0349517
10332,9.186747,3.9078987,9.983095,3.7823205
10333,6.975753,5.221526,9.161196,2.873693
10334,5.9459043,4.375327,9.709834,3.7844021
10335,3.294157,3.7150452,8.158374,0.6822441
10336,7.887895,3.872216,8.575616,0.9160449
10337,9.746822,4.3408318,6.8933434,5.117902
10338,11.752008,3.037746,7.7115326,3.381482
10339,9.965114,4.2525816,7.821431,2.9829173
10340,11.730637,3.9780495,8.529785,5.824582
10341,9.260374,3.6608074,10.5721445,2.846515
10342,6.4609804,4.3656363,10.2169695,1.007241
10343,9.412918,3.31455,9.069605,2.9776464
10344,5.4171724,3.845277,9.369851,3.3392358
10345,4.1759896,4.023839,9.146304,0.32358974
10346,12.885733,5.075017,12.388977,4.079095
10347,6.900359,4.884298,9.040615,3.7475104
10348,7.1302032,4.0397425,9.267122,2.0720794
10349,6.41147,2.8210762,8.238701,2.866238
10350,8.339212,3.0259953,6.446246,3.6890864
10351,10.22738,4.0692744,8.941151,2.6936657
10352,8.952548,3.7277465,10.995058,4.56307
10353,6.39776,3.5913994,8.665013,3.7817574
10354,10.322089,4.416495,9.6714735,3.0069668
10355,8.525358,4.720722,7.9395065,1.9715408
10356,10.597402,3.941934,9.882259,3.0795383
10357,6.878198,3.2377644,12.226794,1.05511
10358,10.368413,4.230825,9.217988,3.7749317
10359,5.7141194,4.606085,10.624343,1.5097867
10360,8.340932,3.8621304,9.930514,5.588828
10361,8.019999,4.7297683,10.778547,3.6521492
10362,6.249774,3.6346474,8.528288,3.3605525
10363,8.627292,4.1200943,9.132454,3.4684036
10364,9.18096,3.9528275,7.478433,2.6481347
10365,4.1087418,3.960762,9.067377,4.754973
10366,8.885689,3.3937993,8.014432,2.237473
10367,10.711786,4.1734657,10.929678,5.0533423
10368,6.3628244,4.30817,11.046658,2.2515883
10369,7.205516,2.5930936,9.203289,3.359343
10370,8.612572,3.9470246,8.807113,3.0847242
10371,7.4589067,4.648015,12.068809,1.6685597
10372,8.106469,4.405622,9.040939,3.4364457
10373,6.6637955,3.6778438,7.4757853,2.6371377
10374,9.322429,4.0118413,11.367106,2.391351
10375,3.958931,3.8694959,7.741198,3.9100633
10376,9.652761,4.477895,10.709974,3.099415
10377,7.680341,4.1050577,8.672987,2.8421683
10378,7.132698,3.715142,9.101536,4.480077
10379,6.152739,5.020362,8.480277,3.0536463
10380,8.834513,4.0440087,9.135977,4.299798
10381,9.981205,3.5019145,8.960559,3.7384696
10382,5.852168,4.370518,9.525212,2.828671
10383,9.15779,4.295318,9.450261,2.1925254
10384,7.3108606,3.9044738,8.556328,2.4061115
10385,6.988244,3.6446419,8.963415,3.197246
10386,8.318693,4.64636,10.21245,3.482827
10387,7.6574087,4.2923436,9.390209,3.4062638
10388,8.973919,3.9172897,10.49668,2.5455227
10389,6.4070053,4.379125,9.104419,2.699245
10390,10.370958,4.2998524,10.040611,2.67629
10391,8.293249,4.5509043,9.233695,2.248848
10392,8.909927,3.7225242,11.348818,1.3369644
10393,4.6856523,4.112701,8.366236,4.1887946
10394,2.0652757,3.8886764,4.538057,3.2319114
10395,7.058294,3.5073211,8.382589,1.9144541
10396,8.6172285,3.859925,9.608156,3.520121
10397,6.9318304,4.099915,9.421363,2.0178173
10398,4.8895774,4.026061,9.340513,2.6637568
10399,12.49439,3.8667836,8.531401,3.857427
10400,6.487199,3.365686,9.206494,2.7150757
10401,6.8053846,4.6220984,8.3435335,2.5527515
10402,6.7209764,4.1215444,9.643034,5.0301657
10403,10.430214,4.0252175,10.345275,1.9935665
10404,9.076388,3.8936372,9.194575,1.9477419
10405,3.7923553,4.282608,9.1447,3.2949657
10406,10.113539,3.7449632,8.275482,1.7636721
10407,7.675875,4.5695486,10.565247,2.9888158
10408,10.202303,4.117865,8.880679,3.9211292
10409,7.931777,4.219978,8.612833,4.1829486
10410,8.001657,4.002585,11.223233,2.5253556
10411,4.088731,3.493412,7.7669234,0.71645343
10412,3.8807416,2.9913812,9.259946,4.407771
10413,8.264862,4.3992157,11.431412,4.6259108
10414,7.166475,4.170457,7.0106597,3.8353744
10415,9.098434,4.826329,9.619749,3.7702267
10416,6.7663245,4.2895727,8.860317,3.938551
10417,6.0841284,4.5877447,9.715487,3.1982658
10418,5.552167,4.3676157,10.03659,2.9232616
10419,6.8528776,4.3426213,7.9990625,2.7597823
10420,11.613494,4.289134,7.123076,3.7441335
10421,9.336885,4.286151,11.033542,3.6421592
10422,9.380475,3.9164524,7.972477,3.256516
10423,7.442192,3.482893,8.196104,0.9917219
10424,7.6589684,4.5970664,12.899118,3.3664901
10425,5.9978085,4.441769,9.341657,2.8462255
10426,11.297824,4.962287,10.360713,3.1998363
10427,5.2680883,3.733493,7.618062,2.8638785
10428,9.672671,3.7881348,9.233796,3.2089448
10429,7.6190977,2.9701803,8.708227,3.2419732
10430,9.210568,3.4484603,9.579798,1.1559936
10431,6.5523405,4.1378517,9.976397,3.7878819
10432,7.5499535,4.193309,10.361513,1.3270683
10433,9.512814,3.779632,8.075697,2.5251458
10434,12.01167,4.309041,8.774881,1.4861329
10435,9.028845,4.595558,9.89179,3.8535671
10436,6.6036606,4.0399694,8.228556,3.6849303
10437,8.697442,4.537423,8.922826,3.5594838
10438,8.16758,4.8336587,10.896454,3.243602
10439,8.588297,3.757815,8.200916,3.757293
10440,8.527502,4.1039762,7.8731446,4.569761
10441,7.74978,4.234571,9.061173,1.4460005
10442,8.140204,4.2179565,8.3258705,3.466679
10443,5.1611347,4.3236756,10.471056,3.5724273
10444,9.07432,4.274791,8.362549,3.2393787
10445,8.910675,3.9360619,8.64488,1.6650398
10446,9.2536335,4.48672,10.030075,2.550726
10447,7.912168,4.283353,7.283802,3.3064315
10448,2.6717868,4.513519,9.62586,2.6147199
10449,10.167654,3.792254,9.242138,2.0931726
10450,6.4721346,2.7619472,7.280233,1.5508465
10451,8.487927,3.9483578,8.352713,4.663372
10452,12.169247,4.6388702,9.655513,3.1714776
10453,7.4397554,4.3858547,9.715015,4.4109964
10454,12.192911,4.088689,10.616503,3.6450164
10455,11.195915,3.8803139,9.753512,1.9699898
10456,5.8595924,3.6452363,7.130741,5.347794
10457,9.889485,3.5108762,7.8674994,3.4330113
10458,10.061573,4.3950577,10.589277,2.7247498
10459,8.300338,3.4671218,9.389669,1.9569798
10460,5.738866,3.710954,10.414213,1.917258
10461,7.969249,3.5246568,8.458494,2.6382973
10462,3.3736038,4.1400537,6.9036355,0.6116045
10463,7.927865,4.4178166,9.1018505,2.4035423
10464,10.708538,4.4085846,9.11835,3.4915214
10465,6.9650307,4.218847,8.912718,3.3615093
10466,8.63652,3.1650772,9.149472,2.1225667
10467,9.028032,4.1785836,11.715337,2.382452
10468,4.4222937,2.9140847,7.597516,2.599337
10469,7.679132,4.407042,9.208276,2.4751933
10470,10.663233,4.657508,10.153803,3.0096116
10471,7.910787,3.8531384,6.4499435,3.1209834
10472,9.613942,3.9600873,10.525054,3.574613
10473,5.671124,4.3970222,9.62221,4.18042
10474,8.8323965,4.4339542,9.602789,3.0923562
10475,6.914804,4.4415693,9.771155,3.05439
10476,8.468907,2.7770953,9.416986,2.9741635
10477,7.1116266,4.1795115,9.22296,4.06825
10478,4.1865683,4.2299056,6.9120917,4.020811
10479,8.453751,4.6013446,9.651139,1.1048259
10480,10.402004,4.8267317,9.548226,3.343652
10481,8.273618,3.6500869,7.7502785,1.5851829
10482,10.117031,4.4894757,9.37191,3.7806706
10483,7.0640106,4.486771,11.149052,2.1610692
10484,5.6304445,3.8500907,7.864171,2.2419558
10485,6.4532876,4.32583,8.410875,2.55057
10486,9.44278,3.957065,7.20164,3.9856663
10487,9.822756,4.0519714,8.342852,3.4292827
10488,8.035374,4.2618093,9.776723,3.740553
10489,7.7089677,4.173205,6.1025243,2.593637
10490,6.737662,4.6481695,7.8505874,2.18245
10491,7.9735174,3.4954758,8.70933,3.387912
10492,8.487253,4.0264425,9.234816,2.9977038
10493,4.643731,3.9620018,7.2346754,2.424929
10494,7.605344,3.4698665,7.5740304,2.3400607
10495,6.6125383,3.468036,7.6878586,3.1511347
10496,6.00966,4.3107543,8.25602,4.083392
10497,5.760552,3.959392,6.54055,4.704224
10498,10.465094,3.9135063,9.293341,0.080968365
10499,12.076401,3.9902198,9.287027,3.6789775
10500,11.237063,3.218872,10.417979,2.6414056
10501,5.1415067,3.8877487,6.1857104,1.932287
10502,6.9961767,3.378347,8.645592,1.8956598
10503,8.569385,4.217454,8.794943,3.806991
10504,9.330702,4.723976,9.401951,2.107032
10505,5.590312,3.4106045,2.714323,2.8742516
10506,9.014042,4.111264,7.898837,1.8021591
10507,9.469023,4.4390554,9.3239155,3.8748703
10508,9.320534,3.32397,8.941557,3.3193364
10509,8.917574,3.883641,9.903437,3.6739783
10510,9.746029,2.9572575,8.765771,4.235143
10511,7.2518654,3.7192574,8.253886,3.2250335
10512,7.900122,3.3262086,7.6686263,2.6260302
10513,8.302231,4.2105513,9.414569,4.1145267
10514,11.135976,3.718677,7.109923,3.4214177
10515,10.169851,4.39145,9.636001,4.311572
10516,10.518908,3.7933776,8.594017,4.029973
10517,5.884397,3.9491124,11.148348,2.847575
10518,9.705607,4.0921392,8.782467,3.1738591
10519,9.177389,4.401723,10.479817,1.8417743
10520,4.305038,4.503701,9.439581,2.403627
10521,7.2471743,4.1485853,9.412546,2.4257958
10522,5.678455,4.3166914,9.68997,2.8422256
10523,10.826945,4.052875,11.414175,3.4495387
10524,10.09178,3.2624428,9.235949,3.7553818
10525,6.2579827,3.7601266,9.575617,3.3155007
10526,8.630847,4.1922884,8.750526,2.87299
10527,5.6379166,4.6022263,7.7559876,2.6148846
10528,9.253471,4.148726,9.270819,3.983211
10529,7.842157,3.9862037,10.526587,3.0592692
10530,9.671164,3.413213,8.424857,2.0979364
10531,7.641738,4.17925,7.528447,2.4530516
10532,10.855352,4.6671457,6.6034737,3.82345
10533,12.746086,4.447873,9.765087,3.210807
10534,8.336683,3.9047902,9.085125,3.6841311
10535,8.4282675,3.9816003,9.090108,2.5792308
10536,10.258543,3.6687622,11.182834,3.4825273
10537,11.909117,3.8635507,9.897847,4.4379616
10538,3.7472725,4.4328194,8.109831,2.9103937
10539,9.870876,4.074488,6.9623194,2.6150675
10540,8.627348,4.2420683,7.9284196,2.7483582
10541,6.6635017,4.608269,8.778437,3.056579
10542,5.5354915,4.205921,9.873785,3.2744408
10543,10.829866,3.5068398,7.686307,3.3459468
10544,6.4291086,3.8176193,9.742032,4.28014
10545,10.586786,4.2148514,10.422258,3.6718526
10546,6.9097543,3.5315742,8.818991,2.50748
10547,3.5987592,3.6712692,9.069689,2.2215438
10548,6.5652823,4.3149085,8.673282,1.7207959
10549,9.63735,4.3279963,9.778439,2.6273723
10550,11.440309,3.9120808,8.749236,2.5096517
10551,8.628369,4.6469316,11.624801,3.1432035
10552,8.451443,4.122812,8.670132,3.2207341
10553,7.9542837,4.743041,8.384191,2.7290606
10554,7.218805,4.2054873,8.789089,4.36983
10555,9.54383,3.5206017,9.306318,3.0806699
10556,5.0346894,3.2216861,6.587046,4.670209
10557,5.4806147,4.4687424,10.073385,2.7781615
10558,8.151485,4.64273,8.052288,3.116421
10559,8.027826,4.0454054,7.396739,3.5618463
10560,8.923966,4.8310676,10.984983,3.2606118
10561,8.695909,3.9216714,5.9726057,3.590838
10562,11.682643,4.5353684,10.007162,2.700105
